0.0200000000000000	0.0387757960230568	1
0.620000000000000	0.0804295948866532	-1
0.250000000000000	0.0505172300202364	-1
0.160000000000000	-0.0165426930143154	1
0.610000000000000	0.0544518283217805	-1
0.380000000000000	-0.0480909731552649	1
0.840000000000000	0.195392536605310	-1
0.840000000000000	-0.166719666528243	1
0.280000000000000	-0.00844278280737597	1
0.600000000000000	-0.0804492246524776	1
0.720000000000000	-0.142103627631862	1
0.180000000000000	0.0191940105173847	1
0.850000000000000	-0.173644452231612	1
0.280000000000000	0.0376274438705643	-1
0.700000000000000	0.108638978303965	-1
0.580000000000000	-0.0867244046323542	1
0.470000000000000	-0.0718081309326424	1
0.400000000000000	0.0151256974193452	-1
0.870000000000000	-0.165678043986443	1
0.570000000000000	-0.0851324528369118	1
0.530000000000000	0.0428848004752100	-1
0.420000000000000	0.0230318657464245	-1
0.560000000000000	-0.0840961449776315	1
0.450000000000000	0.0307550245295617	-1
0.740000000000000	0.147509003756948	-1
0.540000000000000	0.0302686138594582	-1
0.240000000000000	-0.0338755265195188	1
0.140000000000000	0.0697605975445679	-1
0.600000000000000	0.0451979205963698	-1
0.610000000000000	-0.103889387501163	1
0.190000000000000	-0.00243780773626307	1
0.630000000000000	-0.113804256683706	1
0.510000000000000	0.0352879856525402	-1
0.390000000000000	0.0128234986855586	-1
0.310000000000000	0.0113083536321532	-1
0.290000000000000	-0.0178236614847651	1
0.120000000000000	0.0947101620624131	-1
0.0400000000000000	0.0416858249586617	1
0.340000000000000	0.0174896202487564	-1
0.220000000000000	0.0484207397077640	-1
0.290000000000000	0.0210483199344947	-1
0.310000000000000	-0.0381651100585802	1
0.0800000000000000	0.0469855988744006	1
0.770000000000000	0.161818821223306	-1
0.570000000000000	0.0290904005336766	-1
0.950000000000000	0.333790750627892	-1
0.500000000000000	0.0313336007940710	-1
0.590000000000000	-0.0987401746994748	1
0.260000000000000	-0.00387136636244615	1
0.0500000000000000	0.155618594558868	-1
0.710000000000000	0.0981717536980047	-1
0.230000000000000	-0.0152667776133373	1
0.580000000000000	0.0464232151356208	-1
0.440000000000000	-0.0542777765902682	1
0.170000000000000	0.0789979248524015	-1
0.320000000000000	0.0163700650454600	-1
0.790000000000000	0.170997881546806	-1
0.510000000000000	-0.0557729192482021	1
0.910000000000000	-0.171714412958242	1
0.430000000000000	0.00480992813602154	-1
0.270000000000000	-0.00416057852943771	1
0.770000000000000	-0.154489904955760	1
0.660000000000000	0.0788954729253471	-1
0.100000000000000	0.0918543496331888	-1
0.680000000000000	0.0873763150506492	-1
0.900000000000000	0.282428748699131	-1
0.220000000000000	0.00200293149743955	1
0.0800000000000000	0.109559478237562	-1
0.860000000000000	-0.167580763123469	1
0.720000000000000	0.122694859020548	-1
0.970000000000000	-0.193939099728233	1
0.760000000000000	-0.149869663417414	1
0.340000000000000	-0.0302656889199739	1
0.520000000000000	-0.0835952499446010	1
0.700000000000000	-0.114788158795904	1
0.750000000000000	0.124808750044133	-1
0.460000000000000	-0.0730574949035261	1
0.940000000000000	0.318308758775686	-1
0.880000000000000	-0.168363195207235	1
0.560000000000000	0.0303038609151427	-1
0	0.161338115130111	-1
0.850000000000000	0.234543892810042	-1
0.940000000000000	-0.184056646571204	1
0.120000000000000	0.0324019471064926	1
0.450000000000000	-0.0695052714331689	1
0.370000000000000	0.0243121428237215	-1
0.0700000000000000	0.132290713935934	-1
0.830000000000000	0.195013982434643	-1
0.140000000000000	0.0138768609375523	1
0.350000000000000	0.0332393441991158	-1
0.490000000000000	0.0122856598841700	-1
0.640000000000000	-0.102095527227360	1
0.0600000000000000	0.0322226551700433	1
0.0600000000000000	0.128589860849441	-1
0.430000000000000	-0.0625231975352335	1
0.500000000000000	-0.0658756725968182	1
0.800000000000000	0.164939131944363	-1
0.480000000000000	-0.0602439439920535	1
0.980000000000000	-0.208617240036781	1
0.380000000000000	0.0188849992812351	-1
0.660000000000000	-0.118566657395643	1
0.130000000000000	0.0827281183935703	-1
0.630000000000000	0.0851626883385805	-1
0.690000000000000	0.110429600239972	-1
0.200000000000000	-0.00854585931792641	1
0.360000000000000	0.0224845198445609	-1
0.150000000000000	0.0858391666136479	-1
0.300000000000000	-0.0232064396334771	1
0.590000000000000	0.0659105494898765	-1
0.400000000000000	-0.0506772398360082	1
0.0300000000000000	0.0381722409504770	1
0.110000000000000	0.0852829433989360	-1
0.670000000000000	0.102061662141342	-1
0.460000000000000	0.0127605325359513	-1
0.0100000000000000	0.0513113007967388	1
0.670000000000000	-0.100220659488628	1
0.880000000000000	0.240795206568570	-1
0.0500000000000000	0.0511363528558440	1
0.0400000000000000	0.145820264666102	-1
0.320000000000000	-0.0228958181617248	1
0.180000000000000	0.0544247054943429	-1
0.260000000000000	0.0489476679528125	-1
0.0200000000000000	0.171444732568060	-1
0.790000000000000	-0.155867007192418	1
0.990000000000000	-0.213649559021818	1
0.0100000000000000	0.176572313039587	-1
0.930000000000000	0.301316605892939	-1
0.230000000000000	0.0371273387359056	-1
0.970000000000000	0.356575685803162	-1
0.930000000000000	-0.193247036072141	1
0.710000000000000	-0.131003432915257	1
0.810000000000000	0.200417333668352	-1
0.390000000000000	-0.0434277278803511	1
0.330000000000000	0.0370342653739247	-1
0.820000000000000	0.209475909634549	-1
0.100000000000000	0.0202711044518314	1
0.0700000000000000	0.0341211653067618	1
0.420000000000000	-0.0524505664990525	1
0.520000000000000	0.0454025963053977	-1
0.550000000000000	0.0427266607543158	-1
0.530000000000000	-0.0879778020414271	1
0.780000000000000	-0.167271271958701	1
0.240000000000000	0.0380269712566180	-1
0.160000000000000	0.0681206304199851	-1
0.360000000000000	-0.0411882996648077	1
0.650000000000000	-0.0984792772766032	1
0.780000000000000	0.166766661544273	-1
0.890000000000000	-0.170832416001510	1
0.980000000000000	0.344470493096009	-1
0.550000000000000	-0.0893360677932791	1
0.680000000000000	-0.118580468317038	1
0.150000000000000	-0.00124017027022731	1
0.490000000000000	-0.0676236997779795	1
0.210000000000000	-0.00603003188159502	1
0.210000000000000	0.0498640495747362	-1
0.350000000000000	-0.0511890724795685	1
0.730000000000000	0.134197909876267	-1
0	0.0740257895911812	1
0.440000000000000	0.0139309496296339	-1
